date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:39:06	4918/4918	---M--	200	added ('OK')	image/svg+xml	etag:%22a300165-1336-59dae107c3880%22	http://www.benchmarkexim.com/img/it/warehouse.svg	C:/Users/vighnesh-pt3651/Documents/My%20Kindle%20Content/xprt/www.benchmarkexim.com/img/it/warehouse.svg	(from http://www.benchmarkexim.com/international-trade.html)
11:39:06	5218/5218	---M--	200	added ('OK')	image/svg+xml	etag:%22a30014d-1462-59dae107c3880%22	http://www.benchmarkexim.com/img/it/customer-service.svg	C:/Users/vighnesh-pt3651/Documents/My%20Kindle%20Content/xprt/www.benchmarkexim.com/img/it/customer-service.svg	(from http://www.benchmarkexim.com/international-trade.html)
11:39:08	76413/76413	---M--	200	added ('OK')	image/png	etag:%22a300142-12a7d-59dae107c3880%22	http://www.benchmarkexim.com/img/it/Acacia.png	C:/Users/vighnesh-pt3651/Documents/My%20Kindle%20Content/xprt/www.benchmarkexim.com/img/it/Acacia.png	(from http://www.benchmarkexim.com/international-trade.html)
11:39:18	69509/69509	---M--	200	added ('OK')	image/jpeg	etag:%22a3001a3-10f85-59dae107c3880%22	http://www.benchmarkexim.com/img/process/ip-mob.jpg	C:/Users/vighnesh-pt3651/Documents/My%20Kindle%20Content/xprt/www.benchmarkexim.com/img/process/ip-mob.jpg	(from http://www.benchmarkexim.com/international-trade.html)
11:39:19	19860/19860	---M--	200	added ('OK')	image/svg+xml	etag:%22a30013b-4d94-59dae107c3880%22	http://www.benchmarkexim.com/img/dt/farmer.svg	C:/Users/vighnesh-pt3651/Documents/My%20Kindle%20Content/xprt/www.benchmarkexim.com/img/dt/farmer.svg	(from http://www.benchmarkexim.com/domestic-trade.html)
11:39:24	105323/105323	---M--	200	added ('OK')	image/jpeg	etag:%22a3001a5-19b6b-59dae107c3880%22	http://www.benchmarkexim.com/img/process/ip.jpg	C:/Users/vighnesh-pt3651/Documents/My%20Kindle%20Content/xprt/www.benchmarkexim.com/img/process/ip.jpg	(from http://www.benchmarkexim.com/international-trade.html)
11:39:35	95151/95151	---M--	200	added ('OK')	image/jpeg	etag:%22a3001a2-173af-59dae107c3880%22	http://www.benchmarkexim.com/img/process/dp.jpg	C:/Users/vighnesh-pt3651/Documents/My%20Kindle%20Content/xprt/www.benchmarkexim.com/img/process/dp.jpg	(from http://www.benchmarkexim.com/domestic-trade.html)
11:39:36	73523/73523	---M--	200	added ('OK')	image/jpeg	etag:%22a3001a0-11f33-59dae107c3880%22	http://www.benchmarkexim.com/img/process/dp-mob.jpg	C:/Users/vighnesh-pt3651/Documents/My%20Kindle%20Content/xprt/www.benchmarkexim.com/img/process/dp-mob.jpg	(from http://www.benchmarkexim.com/domestic-trade.html)
11:39:40	192603/192603	---M--	200	added ('OK')	image/jpeg	etag:%22a30013c-2f05b-59dae107c3880%22	http://www.benchmarkexim.com/img/dt/fruit-vegetables.jpg	C:/Users/vighnesh-pt3651/Documents/My%20Kindle%20Content/xprt/www.benchmarkexim.com/img/dt/fruit-vegetables.jpg	(from http://www.benchmarkexim.com/domestic-trade.html)
11:39:48	46250/46250	---M--	200	added ('OK')	image/jpeg	etag:%22a300188-b4aa-59dae107c3880%22	http://www.benchmarkexim.com/img/process/bp.jpg	C:/Users/vighnesh-pt3651/Documents/My%20Kindle%20Content/xprt/www.benchmarkexim.com/img/process/bp.jpg	(from http://www.benchmarkexim.com/business-counseling.html)
11:39:54	116689/116689	---M--	200	added ('OK')	image/jpeg	etag:%22a300135-1c7d1-59dae107c3880%22	http://www.benchmarkexim.com/img/bc/business.jpg	C:/Users/vighnesh-pt3651/Documents/My%20Kindle%20Content/xprt/www.benchmarkexim.com/img/bc/business.jpg	(from http://www.benchmarkexim.com/business-counseling.html)
11:40:03	52331/52331	---M--	200	added ('OK')	image/png	etag:%22a300137-cc6b-59dae107c3880%22	http://www.benchmarkexim.com/img/Benchmark.png	C:/Users/vighnesh-pt3651/Documents/My%20Kindle%20Content/xprt/www.benchmarkexim.com/img/Benchmark.png	(from http://www.benchmarkexim.com/about.html)
11:40:11	139421/139421	---M--	200	added ('OK')	image/jpeg	etag:%22a30016e-2209d-59dae107c3880%22	http://www.benchmarkexim.com/img/process/bp-mob.jpg	C:/Users/vighnesh-pt3651/Documents/My%20Kindle%20Content/xprt/www.benchmarkexim.com/img/process/bp-mob.jpg	(from http://www.benchmarkexim.com/business-counseling.html)
11:40:11	8617/8617	---M-Z	200	added ('OK')	text/html	etag:%22a300176-21a9-59dae107c3880-gzip%22	http://www.benchmarkexim.com/business-development-executive.html	C:/Users/vighnesh-pt3651/Documents/My%20Kindle%20Content/xprt/www.benchmarkexim.com/business-development-executive.html	(from http://www.benchmarkexim.com/careers.html)
11:40:12	12383/12383	---M-Z	200	added ('OK')	text/html	etag:%22a3001ad-305f-59dae107c3880-gzip%22	http://www.benchmarkexim.com/international-marketing-executive.html	C:/Users/vighnesh-pt3651/Documents/My%20Kindle%20Content/xprt/www.benchmarkexim.com/international-marketing-executive.html	(from http://www.benchmarkexim.com/careers.html)
11:40:13	61141/61141	---M--	200	added ('OK')	image/png	etag:%22a300170-eed5-59dae107c3880%22	http://www.benchmarkexim.com/img/ranjith.png	C:/Users/vighnesh-pt3651/Documents/My%20Kindle%20Content/xprt/www.benchmarkexim.com/img/ranjith.png	(from http://www.benchmarkexim.com/about.html)
11:40:50	1662501/1662501	---M--	200	added ('OK')	image/png	etag:%22a30013f-195e25-59dae107c3880%22	http://www.benchmarkexim.com/img/hero-image.png	C:/Users/vighnesh-pt3651/Documents/My%20Kindle%20Content/xprt/www.benchmarkexim.com/img/hero-image.png	(from http://www.benchmarkexim.com/)
11:41:06	101176/101176	---M--	200	added ('OK')	font/woff2	etag:%225e9c9dec-18b38%22	https://rsms.me/inter/font-files/Inter-Thin.woff2?3.13	C:/Users/vighnesh-pt3651/Documents/My%20Kindle%20Content/xprt/rsms.me/inter/font-files/Inter-Thin6f8e.woff2	(from https://rsms.me/inter/inter.css)
11:41:09	107480/107480	---M--	200	added ('OK')	font/woff2	etag:%225e9c9dec-1a3d8%22	https://rsms.me/inter/font-files/Inter-ThinItalic.woff2?3.13	C:/Users/vighnesh-pt3651/Documents/My%20Kindle%20Content/xprt/rsms.me/inter/font-files/Inter-ThinItalic6f8e.woff2	(from https://rsms.me/inter/inter.css)
11:41:12	137072/137072	---M--	200	added ('OK')	font/woff	etag:%225e9c9dec-21770%22	https://rsms.me/inter/font-files/Inter-Thin.woff?3.13	C:/Users/vighnesh-pt3651/Documents/My%20Kindle%20Content/xprt/rsms.me/inter/font-files/Inter-Thin6f8e.woff	(from https://rsms.me/inter/inter.css)
11:41:28	105432/105432	---M--	200	added ('OK')	font/woff2	etag:%225e9c9dec-19bd8%22	https://rsms.me/inter/font-files/Inter-ExtraLight.woff2?3.13	C:/Users/vighnesh-pt3651/Documents/My%20Kindle%20Content/xprt/rsms.me/inter/font-files/Inter-ExtraLight6f8e.woff2	(from https://rsms.me/inter/inter.css)
